date,open,high,low,close,volume,signal,ma_20,diff,distance,yearly_high,yearly_low,top_5
2020-07-17,9207.702099609374,9156.2763671875,9156.2763671875,9156.2763671875,18760484864.0,0,5296.3959960937,5032.5014648438,-51.42573242187427,9156.2763671875,10328.8974609375,0
2020-07-18,9209.12705078125,9168.40234375,9168.40234375,9168.40234375,16500659200.0,0,5296.3959960937,5032.5014648438,-40.724707031249636,9168.40234375,10328.8974609375,0
2020-07-19,9209.99951171875,9202.6162109375,9202.6162109375,9202.6162109375,15638459392.0,0,5296.3959960937,5032.5014648438,-7.38330078125,9202.6162109375,10328.8974609375,0
2020-07-20,9210.67138671875,9163.1591796875,9163.1591796875,9163.1591796875,16085385216.0,0,5296.3959960937,5032.5014648438,-47.51220703125,9163.1591796875,10328.8974609375,0
2020-07-21,9218.35673828125,9384.3798828125,9384.3798828125,9384.3798828125,17080392704.0,0,5296.3959960937,5032.5014648438,166.02314453124927,9384.3798828125,10328.8974609375,0
2020-07-22,9239.3560546875,9514.3046875,9514.3046875,9514.3046875,20048074752.0,0,5296.3959960937,5032.5014648438,274.94863281250036,9514.3046875,10328.8974609375,0
2020-07-23,9265.277685546875,9589.8173828125,9589.8173828125,9589.8173828125,19702429696.0,1,5296.3959960937,5032.5014648438,324.53969726562536,9589.8173828125,10328.8974609375,0
2020-07-24,9285.42919921875,9535.9384765625,9535.9384765625,9535.9384765625,26966149120.0,0,5296.3959960937,5032.5014648438,250.50927734375,9535.9384765625,10328.8974609375,0
2020-07-25,9315.65009765625,9691.8251953125,9691.8251953125,9691.8251953125,35810926592.0,0,5296.3959960937,5032.5014648438,376.1750976562507,9691.8251953125,10328.8974609375,0
2020-07-26,9344.818798828124,9925.7509765625,9925.7509765625,9925.7509765625,36726067200.0,0,5296.3959960937,5032.5014648438,580.9321777343757,9925.7509765625,10328.8974609375,0
2020-07-27,9430.2501953125,10962.2587890625,10962.2587890625,10962.2587890625,19713210368.0,0,5929.7573242187,5032.5014648438,1532.0085937500007,10962.2587890625,10962.2587890625,0
2020-07-28,9503.88740234375,10904.9169921875,10904.9169921875,10904.9169921875,34694787072.0,0,5929.7573242187,5032.5014648438,1401.0295898437507,10904.9169921875,10962.2587890625,0
2020-07-29,9596.7822265625,11093.6123046875,11093.6123046875,11093.6123046875,27637575680.0,0,6061.1108398437,5032.5014648438,1496.830078125,11093.6123046875,11093.6123046875,0
2020-07-30,9688.451904296875,11116.3076171875,11116.3076171875,11116.3076171875,23642112000.0,0,6083.8061523437,5032.5014648438,1427.855712890625,11116.3076171875,11116.3076171875,0
2020-07-31,9793.01376953125,11325.5517578125,11325.5517578125,11325.5517578125,22265382912.0,0,6293.0502929687,5032.5014648438,1532.5379882812504,11325.5517578125,11325.5517578125,0
2020-08-01,9918.74453125,11812.0947265625,11812.0947265625,11812.0947265625,22329798655.999996,0,6779.5932617187,5032.5014648438,1893.3501953124996,11812.0947265625,11812.0947265625,0
2020-08-02,10010.021728515625,11066.306640625,11066.306640625,11066.306640625,26198945792.0,0,6779.5932617187,5032.5014648438,1056.284912109375,11066.306640625,11812.0947265625,0
2020-08-03,10109.214111328125,11230.908203125,11230.908203125,11230.908203125,27584591872.0,0,6779.5932617187,5032.5014648438,1121.694091796875,11230.908203125,11812.0947265625,0
2020-08-04,10208.141455078125,11181.91796875,11181.91796875,11181.91796875,20583344128.0,0,6779.5932617187,5032.5014648438,973.7765136718754,11181.91796875,11812.0947265625,0
2020-08-05,10337.28046875,11719.263671875,11719.263671875,11719.263671875,20527194112.0,0,6779.5932617187,5032.5014648438,1381.9832031250007,11719.263671875,11812.0947265625,0
2020-08-06,10467.873046875,11768.1279296875,11768.1279296875,11768.1279296875,22359869440.0,0,6779.5932617187,5032.5014648438,1300.2548828125,11768.1279296875,11812.0947265625,0
2020-08-07,10588.02734375,11571.48828125,11571.48828125,11571.48828125,21793316864.0,0,6779.5932617187,5032.5014648438,983.4609375,11571.48828125,11812.0947265625,0
2020-08-08,10714.853076171876,11739.130859375,11739.130859375,11739.130859375,21624735744.0,0,6779.5932617187,5032.5014648438,1024.2777832031243,11739.130859375,11812.0947265625,0
2020-08-09,10840.8376953125,11682.8515625,11682.8515625,11682.8515625,17286825984.0,0,6779.5932617187,5032.5014648438,842.0138671874993,11682.8515625,11812.0947265625,0
2020-08-10,10964.765625,11862.9384765625,11862.9384765625,11862.9384765625,17051549696.0,0,6830.4370117187,5032.5014648438,898.1728515625,11862.9384765625,11862.9384765625,0
2020-08-11,11058.983935546876,11398.6708984375,11398.6708984375,11398.6708984375,24145920000.0,0,6830.4370117187,5032.5014648438,339.6869628906243,11398.6708984375,11862.9384765625,0
2020-08-12,11158.486474609375,11579.8681640625,11579.8681640625,11579.8681640625,24448700416.0,0,6830.4370117187,5032.5014648438,421.38168945312464,11579.8681640625,11862.9384765625,0
2020-08-13,11272.54775390625,11817.1640625,11817.1640625,11817.1640625,22803775488.0,0,6830.4370117187,5032.5014648438,544.6163085937496,11817.1640625,11862.9384765625,0
2020-08-14,11376.82607421875,11777.3916015625,11777.3916015625,11777.3916015625,24755769344.0,0,6830.4370117187,5032.5014648438,400.56552734374964,11777.3916015625,11862.9384765625,0
2020-08-15,11473.783837890625,11864.90625,11864.90625,11864.90625,21650925568.0,0,6832.4047851562,5032.5014648438,391.12241210937464,11864.90625,11864.90625,0
2020-08-16,11520.759716796874,11901.7763671875,11901.7763671875,11901.7763671875,21285691392.0,0,6869.2749023437,5032.5014648438,381.0166503906257,11901.7763671875,11901.7763671875,0
2020-08-17,11589.137158203124,12272.4658203125,12272.4658203125,12272.4658203125,19209711616.0,0,7239.9643554687,5032.5014648438,683.3286621093757,12272.4658203125,12272.4658203125,0
2020-08-18,11631.937109375,11949.611328125,11949.611328125,11949.611328125,25481895936.0,0,7239.9643554687,5032.5014648438,317.67421875000036,11949.611328125,12272.4658203125,0
2020-08-19,11662.785693359376,11733.279296875,11733.279296875,11733.279296875,24825714688.0,0,7239.9643554687,5032.5014648438,70.49360351562427,11733.279296875,12272.4658203125,0
2020-08-20,11689.599951171875,11861.8369140625,11861.8369140625,11861.8369140625,23384201215.999996,0,7239.9643554687,5032.5014648438,172.23696289062536,11861.8369140625,12272.4658203125,0
2020-08-21,11674.751416015624,11515.1240234375,11515.1240234375,11515.1240234375,20353349632.0,0,7239.9643554687,5032.5014648438,-159.62739257812427,11515.1240234375,12272.4658203125,0
2020-08-22,11705.25537109375,11676.3857421875,11676.3857421875,11676.3857421875,23406354432.0,0,7239.9643554687,5032.5014648438,-28.86962890625,11676.3857421875,12272.4658203125,0
2020-08-23,11726.10634765625,11647.927734375,11647.927734375,11647.927734375,19572783104.0,0,7239.9643554687,5032.5014648438,-78.17861328125036,11647.927734375,12272.4658203125,0
2020-08-24,11754.95185546875,11758.828125,11758.828125,11758.828125,18467219456.0,0,7239.9643554687,5032.5014648438,3.8762695312507276,11758.828125,12272.4658203125,0
2020-08-25,11736.5263671875,11350.75390625,11350.75390625,11350.75390625,20061558784.0,0,7239.9643554687,5032.5014648438,-385.7724609375,11350.75390625,12272.4658203125,0
2020-08-26,11721.3701171875,11465.0029296875,11465.0029296875,11465.0029296875,23423332351.999996,0,7239.9643554687,5032.5014648438,-256.3671875,11465.0029296875,12272.4658203125,0
2020-08-27,11707.815625,11300.3984375,11300.3984375,11300.3984375,20869928960.0,0,7239.9643554687,5032.5014648438,-407.4171874999993,11300.3984375,12272.4658203125,0
2020-08-28,11696.814990234376,11519.1181640625,11519.1181640625,11519.1181640625,21595918336.0,0,7239.9643554687,5032.5014648438,-177.69682617187573,11519.1181640625,12272.4658203125,0
2020-08-29,11686.746484375,11481.4814453125,11481.4814453125,11481.4814453125,19271254016.0,0,7239.9643554687,5032.5014648438,-205.26503906250036,11481.4814453125,12272.4658203125,0
2020-08-30,11678.649755859375,11701.00390625,11701.00390625,11701.00390625,18415439872.0,0,7239.9643554687,5032.5014648438,22.354150390625364,11701.00390625,12272.4658203125,0
2020-08-31,11692.332421875,11672.32421875,11672.32421875,11672.32421875,19909556224.0,0,7239.9643554687,5032.5014648438,-20.008203125000364,11672.32421875,12272.4658203125,0
2020-09-01,11708.10029296875,11895.2255859375,11895.2255859375,11895.2255859375,21077276672.0,0,7239.9643554687,5032.5014648438,187.12529296875073,11895.2255859375,12272.4658203125,0
2020-09-02,11688.154833984376,11418.2548828125,11418.2548828125,11418.2548828125,25232603135.999996,0,7239.9643554687,5032.5014648438,-269.8999511718757,11418.2548828125,12272.4658203125,0
2020-09-03,11609.158251953126,10197.4599609375,10197.4599609375,10197.4599609375,26038738944.0,0,7239.9643554687,5032.5014648438,-1411.6982910156257,10197.4599609375,12272.4658203125,1
2020-09-04,11540.136474609375,10484.470703125,10484.470703125,10484.470703125,49411125248.0,-1,7239.9643554687,5032.5014648438,-1055.665771484375,10484.470703125,12272.4658203125,1
2020-09-05,11453.937158203125,10177.7900390625,10177.7900390625,10177.7900390625,27623487488.0,0,7239.9643554687,5032.5014648438,-1276.1471191406254,10177.7900390625,12272.4658203125,1
2020-09-06,11353.31474609375,10260.017578125,10260.017578125,10260.017578125,56430043136.00001,0,7239.9643554687,5032.5014648438,-1093.2971679687507,10260.017578125,12272.4658203125,1
2020-09-07,11273.8064453125,10359.4453125,10359.4453125,10359.4453125,28801019904.0,0,7239.9643554687,5032.5014648438,-914.3611328125007,10359.4453125,12272.4658203125,0
2020-09-08,11193.393212890625,10125.0146484375,10125.0146484375,10125.0146484375,26560147456.0,0,7239.9643554687,5032.5014648438,-1068.3785644531254,10125.0146484375,12272.4658203125,0
2020-09-09,11111.80908203125,10230.154296875,10230.154296875,10230.154296875,47780700160.0,0,7239.9643554687,5032.5014648438,-881.65478515625,10230.154296875,12272.4658203125,0
2020-09-10,11053.16083984375,10342.1591796875,10342.1591796875,10342.1591796875,21357082624.0,0,7239.9643554687,5032.5014648438,-711.0016601562493,10342.1591796875,12272.4658203125,0
2020-09-11,10988.252685546875,10378.22265625,10378.22265625,10378.22265625,77545791488.0,0,7239.9643554687,5032.5014648438,-610.030029296875,10378.22265625,12272.4658203125,0
2020-09-12,10927.825537109375,10439.384765625,10439.384765625,10439.384765625,20796809216.0,0,7239.9643554687,5032.5014648438,-488.44077148437464,10439.384765625,12272.4658203125,0
2020-09-13,10856.32744140625,10328.8662109375,10328.8662109375,10328.8662109375,19955499008.0,0,7239.9643554687,5032.5014648438,-527.4612304687507,10328.8662109375,12272.4658203125,0
2020-09-14,10821.844580078125,10661.0966796875,10661.0966796875,10661.0966796875,21057425408.0,0,7239.9643554687,5032.5014648438,-160.74790039062464,10661.0966796875,12272.4658203125,0
2020-09-15,10787.9734375,10787.580078125,10787.580078125,10787.580078125,23526144000.0,0,7239.9643554687,5032.5014648438,-0.3933593750007276,10787.580078125,12272.4658203125,0
2020-09-16,10770.566015625,10952.25,10952.25,10952.25,23802089472.0,0,7239.9643554687,5032.5014648438,181.68398437500036,10952.25,12272.4658203125,0
2020-09-17,10741.509912109375,10937.99609375,10937.99609375,10937.99609375,24459085824.0,0,7239.9643554687,5032.5014648438,196.48618164062464,10937.99609375,12272.4658203125,0
2020-09-18,10713.793359375,10927.150390625,10927.150390625,10927.150390625,23547166720.0,0,7239.9643554687,5032.5014648438,213.35703124999964,10927.150390625,12272.4658203125,0
2020-09-19,10682.94306640625,11083.998046875,11083.998046875,11083.998046875,20681771008.0,0,7239.9643554687,5032.5014648438,401.0549804687507,11083.998046875,12272.4658203125,0
2020-09-20,10645.493212890626,10923.3271484375,10923.3271484375,10923.3271484375,18334273536.0,0,7239.9643554687,5032.5014648438,277.8339355468743,10923.3271484375,12272.4658203125,0
2020-09-21,10572.708056640626,10439.5224609375,10439.5224609375,10439.5224609375,20161734656.0,0,7239.9643554687,5032.5014648438,-133.18559570312573,10439.5224609375,12272.4658203125,0
2020-09-22,10528.17470703125,10527.587890625,10527.587890625,10527.587890625,23757060095.999996,0,7239.9643554687,5032.5014648438,-0.5868164062503638,10527.587890625,12272.4658203125,0
2020-09-23,10529.49091796875,10223.7841796875,10223.7841796875,10223.7841796875,19866578944.0,0,7239.9643554687,5032.5014648438,-305.7067382812493,10223.7841796875,12272.4658203125,0
2020-09-24,10541.593896484375,10726.5302734375,10726.5302734375,10726.5302734375,19981975552.0,0,7239.9643554687,5032.5014648438,184.93637695312464,10726.5302734375,12272.4658203125,0
2020-09-25,10566.8041015625,10681.994140625,10681.994140625,10681.994140625,21348448255.999996,0,7239.9643554687,5032.5014648438,115.19003906249964,10681.994140625,12272.4658203125,0
2020-09-26,10590.962890625,10743.193359375,10743.193359375,10743.193359375,19119761408.0,0,7239.9643554687,5032.5014648438,152.23046875,10743.193359375,12272.4658203125,0
2020-09-27,10611.2556640625,10765.30078125,10765.30078125,10765.30078125,16886147072.0,0,7239.9643554687,5032.5014648438,154.04511718749927,10765.30078125,12272.4658203125,0
2020-09-28,10638.60634765625,10672.0283203125,10672.0283203125,10672.0283203125,17639952384.0,0,7239.9643554687,5032.5014648438,33.421972656249636,10672.0283203125,12272.4658203125,0
2020-09-29,10668.974462890625,10837.5166015625,10837.5166015625,10837.5166015625,19869964288.0,0,7239.9643554687,5032.5014648438,168.54213867187536,10837.5166015625,12272.4658203125,0
2020-09-30,10690.410546875,10770.880859375,10770.880859375,10770.880859375,18308943872.0,0,7239.9643554687,5032.5014648438,80.47031249999964,10770.880859375,12272.4658203125,0
2020-10-01,10702.898193359375,10627.9755859375,10627.9755859375,10627.9755859375,18558607360.0,0,7239.9643554687,5032.5014648438,-74.922607421875,10627.9755859375,12272.4658203125,0
2020-10-02,10709.5626953125,10572.6748046875,10572.6748046875,10572.6748046875,20889751552.0,0,7239.9643554687,5032.5014648438,-136.88789062499927,10572.6748046875,12272.4658203125,0
2020-10-03,10720.452197265626,10546.65625,10546.65625,10546.65625,21258725376.0,0,7239.9643554687,5032.5014648438,-173.79594726562573,10546.65625,12272.4658203125,0
2020-10-04,10720.932421875,10670.701171875,10670.701171875,10670.701171875,16039831552.0,0,7239.9643554687,5032.5014648438,-50.23125000000073,10670.701171875,12272.4658203125,0
2020-10-05,10720.80087890625,10784.94921875,10784.94921875,10784.94921875,16029160448.0,0,7239.9643554687,5032.5014648438,64.14833984375036,10784.94921875,12272.4658203125,0
2020-10-06,10703.486279296874,10605.9580078125,10605.9580078125,10605.9580078125,17853483008.0,0,7239.9643554687,5032.5014648438,-97.52827148437427,10605.9580078125,12272.4658203125,0
2020-10-07,10689.98701171875,10668.0107421875,10668.0107421875,10668.0107421875,19419734016.0,0,7239.9643554687,5032.5014648438,-21.976269531249272,10668.0107421875,12272.4658203125,0
2020-10-08,10688.062841796875,10888.6669921875,10888.6669921875,10888.6669921875,17222471680.0,0,7239.9643554687,5032.5014648438,200.60415039062536,10888.6669921875,12272.4658203125,0
2020-10-09,10687.025537109375,11063.251953125,11063.251953125,11063.251953125,19767967744.0,0,7239.9643554687,5032.5014648438,376.22641601562464,11063.251953125,12272.4658203125,0
2020-10-10,10705.186279296875,11286.5419921875,11286.5419921875,11286.5419921875,19254933504.0,1,7239.9643554687,5032.5014648438,581.355712890625,11286.5419921875,12272.4658203125,0
2020-10-11,10752.10087890625,11377.814453125,11377.814453125,11377.814453125,19496630272.0,0,7239.9643554687,5032.5014648438,625.7135742187493,11377.814453125,12272.4658203125,0
2020-10-12,10802.8806640625,11543.18359375,11543.18359375,11543.18359375,16270142464.0,0,7239.9643554687,5032.5014648438,740.3029296874993,11543.18359375,12272.4658203125,0
2020-10-13,10862.996728515625,11426.10546875,11426.10546875,11426.10546875,20957732864.0,0,7239.9643554687,5032.5014648438,563.1087402343746,11426.10546875,12272.4658203125,0
2020-10-14,10898.448828125,11435.572265625,11435.572265625,11435.572265625,19556024320.0,0,7239.9643554687,5032.5014648438,537.1234375000004,11435.572265625,12272.4658203125,0
2020-10-15,10939.128369140624,11495.5849609375,11495.5849609375,11495.5849609375,20441485312.0,0,7239.9643554687,5032.5014648438,556.4565917968757,11495.5849609375,12272.4658203125,0
2020-10-16,10967.923583984375,11319.09765625,11319.09765625,11319.09765625,20511481856.0,0,7239.9643554687,5032.5014648438,351.174072265625,11319.09765625,12272.4658203125,0
2020-10-17,10997.949267578126,11365.814453125,11365.814453125,11365.814453125,20436703232.0,0,7239.9643554687,5032.5014648438,367.8651855468743,11365.814453125,12272.4658203125,0
2020-10-18,11039.14287109375,11495.900390625,11495.900390625,11495.900390625,15650920448.0,0,7239.9643554687,5032.5014648438,456.7575195312493,11495.900390625,12272.4658203125,0
2020-10-19,11084.874365234375,11752.146484375,11752.146484375,11752.146484375,15569792000.0,0,7239.9643554687,5032.5014648438,667.2721191406254,11752.146484375,12272.4658203125,0
2020-10-20,11141.765771484375,11908.708984375,11908.708984375,11908.708984375,18121467904.0,0,7239.9643554687,5032.5014648438,766.9432128906246,11908.708984375,12272.4658203125,0
2020-10-21,11250.68876953125,12806.435546875,12806.435546875,12806.435546875,21431994368.0,0,7773.9340820312,5032.5014648438,1555.7467773437493,12806.435546875,12806.435546875,0
2020-10-22,11369.6072265625,12951.0439453125,12951.0439453125,12951.0439453125,29314287616.0,0,7918.5424804687,5032.5014648438,1581.4367187499993,12951.0439453125,12951.0439453125,0
2020-10-23,11488.67802734375,12928.072265625,12928.072265625,12928.072265625,25070864384.0,0,7918.5424804687,5032.5014648438,1439.3942382812493,12928.072265625,12951.0439453125,0
2020-10-24,11610.445263671874,13106.0458984375,13106.0458984375,13106.0458984375,21379872767.999996,0,8073.5444335937,5032.5014648438,1495.6006347656257,13106.0458984375,13106.0458984375,0
2020-10-25,11722.268359375,13021.4111328125,13021.4111328125,13021.4111328125,19302801408.0,0,8073.5444335937,5032.5014648438,1299.1427734374993,13021.4111328125,13106.0458984375,0
2020-10-26,11845.01005859375,13060.7919921875,13060.7919921875,13060.7919921875,18998745088.0,0,8073.5444335937,5032.5014648438,1215.7819335937493,13060.7919921875,13106.0458984375,0
2020-10-27,11994.368798828125,13655.185546875,13655.185546875,13655.185546875,21507620864.0,0,8622.684082031199,5032.5014648438,1660.8167480468746,13655.185546875,13655.185546875,0
2020-10-28,12114.085400390624,13282.9990234375,13282.9990234375,13282.9990234375,23918512128.0,0,8622.684082031199,5032.5014648438,1168.9136230468757,13282.9990234375,13655.185546875,0
2020-10-29,12233.016748046875,13441.87890625,13441.87890625,13441.87890625,26825857024.0,0,8622.684082031199,5032.5014648438,1208.8621582031246,13441.87890625,13655.185546875,0
2020-10-30,12345.54833984375,13537.173828125,13537.173828125,13537.173828125,22860840960.0,0,8622.684082031199,5032.5014648438,1191.62548828125,13537.173828125,13655.185546875,0
2020-10-31,12465.589501953125,13778.6376953125,13778.6376953125,13778.6376953125,23482757120.0,0,8746.136230468699,5032.5014648438,1313.0481933593746,13778.6376953125,13778.6376953125,0
2020-11-01,12574.448388671875,13720.361328125,13720.361328125,13720.361328125,22691201024.0,0,8746.136230468699,5032.5014648438,1145.9129394531246,13720.361328125,13778.6376953125,0
2020-11-02,12689.161181640626,13720.361328125,13720.361328125,13720.361328125,19771957248.0,0,8746.136230468699,5032.5014648438,1031.2001464843743,13720.361328125,13778.6376953125,0
2020-11-03,12791.098291015625,13474.314453125,13474.314453125,13474.314453125,30982688768.0,0,8746.136230468699,5032.5014648438,683.2161621093746,13474.314453125,13778.6376953125,0
2020-11-04,12923.09453125,14135.509765625,14135.509765625,14135.509765625,35210493952.0,0,9103.008300781199,5032.5014648438,1212.4152343749993,14135.509765625,14135.509765625,0
2020-11-05,13072.031591796875,14297.8388671875,14297.8388671875,14297.8388671875,35340054528.0,0,9265.337402343699,5032.5014648438,1225.8072753906254,14297.8388671875,14297.8388671875,0
2020-11-06,13276.26591796875,15450.5009765625,15450.5009765625,15450.5009765625,74504486912.0,0,10417.999511718699,5032.5014648438,2174.2350585937493,15450.5009765625,15450.5009765625,0
2020-11-07,13476.19287109375,15494.439453125,15494.439453125,15494.439453125,34753527808.0,0,10461.937988281199,5032.5014648438,2018.24658203125,15494.439453125,15494.439453125,0
2020-11-08,13639.600439453125,15020.2978515625,15020.2978515625,15020.2978515625,34460839936.0,0,10461.937988281199,5032.5014648438,1380.6974121093754,15020.2978515625,15494.439453125,0
2020-11-09,13823.22197265625,15581.1396484375,15581.1396484375,15581.1396484375,31479420928.0,0,10548.638183593699,5032.5014648438,1757.9176757812493,15581.1396484375,15581.1396484375,0
2020-11-10,13948.756982421875,15317.1357421875,15317.1357421875,15317.1357421875,34528624640.0,0,10548.638183593699,5032.5014648438,1368.3787597656246,15317.1357421875,15581.1396484375,0
2020-11-11,14086.27177734375,15701.33984375,15701.33984375,15701.33984375,29772374015.999996,0,10668.838378906199,5032.5014648438,1615.0680664062493,15701.33984375,15701.33984375,0
2020-11-12,14253.6853515625,16276.34375,16276.34375,16276.34375,34175758336.000004,0,11243.842285156199,5032.5014648438,2022.6583984374993,16276.34375,16276.34375,0
2020-11-13,14414.273486328126,16317.80859375,16317.80859375,16317.80859375,31599493120.0,0,11285.307128906199,5032.5014648438,1903.5351074218743,16317.80859375,16317.80859375,0
2020-11-14,14566.60986328125,16068.138671875,16068.138671875,16068.138671875,27481710592.0,0,11285.307128906199,5032.5014648438,1501.52880859375,16068.138671875,16317.80859375,0
2020-11-15,14711.349658203126,15955.587890625,15955.587890625,15955.587890625,23653867520.0,0,11285.307128906199,5032.5014648438,1244.2382324218743,15955.587890625,16317.80859375,0
2020-11-16,14864.395947265624,16716.111328125,16716.111328125,16716.111328125,31526766592.0,0,11683.609863281199,5032.5014648438,1851.7153808593757,16716.111328125,16716.111328125,0
2020-11-17,15082.51630859375,17645.40625,17645.40625,17645.40625,39006851072.0,0,12612.904785156199,5032.5014648438,2562.8899414062507,17645.40625,17645.40625,0
2020-11-18,15300.62265625,17804.005859375,17804.005859375,17804.005859375,49064800256.0,0,12771.504394531199,5032.5014648438,2503.3832031250004,17804.005859375,17804.005859375,0
2020-11-19,15514.61845703125,17817.08984375,17817.08984375,17817.08984375,36985057280.0,0,12784.588378906199,5032.5014648438,2302.4713867187493,17817.08984375,17817.08984375,0
2020-11-20,15756.752294921875,18621.314453125,18621.314453125,18621.314453125,36992872448.0,0,13588.812988281199,5032.5014648438,2864.5621582031254,18621.314453125,18621.314453125,0
2020-11-21,16002.845849609375,18642.232421875,18642.232421875,18642.232421875,39650209792.0,0,13609.730957031199,5032.5014648438,2639.3865722656246,18642.232421875,18642.232421875,0
2020-11-22,16235.327880859375,18370.001953125,18370.001953125,18370.001953125,41280434176.0,0,13265.951660156199,5376.2807617188,2134.674072265625,18370.001953125,18642.232421875,0
2020-11-23,16479.818212890626,18364.12109375,18364.12109375,18364.12109375,42741112832.00001,0,13265.951660156199,5376.2807617188,1884.3028808593735,18364.12109375,18642.232421875,0
2020-11-24,16728.415966796874,19107.46484375,19107.46484375,19107.46484375,51469565952.0,0,13247.8173828125,5859.6474609375,2379.0488769531257,19107.46484375,19107.46484375,0
2020-11-25,16950.130078125,18732.12109375,18732.12109375,18732.12109375,43710357503.99999,0,13247.8173828125,5859.6474609375,1781.9910156250007,18732.12109375,19107.46484375,0
2020-11-26,17035.136181640624,17150.623046875,17150.623046875,17150.623046875,61396836352.0,0,13247.8173828125,5859.6474609375,115.48686523437573,17150.623046875,19107.46484375,0
2020-11-27,17115.834326171876,17108.40234375,17108.40234375,17108.40234375,38886494208.0,0,13247.8173828125,5859.6474609375,-7.431982421876455,17108.40234375,19107.46484375,0
2020-11-28,17250.69013671875,17717.4140625,17717.4140625,17717.4140625,32601040896.0,0,13192.1279296875,5915.3369140625,466.7239257812507,17717.4140625,19107.46484375,0
2020-11-29,17380.507373046876,18177.484375,18177.484375,18177.484375,31133958144.0,0,13192.1279296875,5915.3369140625,796.9770019531243,18177.484375,19107.46484375,0
2020-11-30,17595.9423828125,19625.8359375,19625.8359375,19625.8359375,47728480256.0,0,13710.4990234375,5915.3369140625,2029.8935546875,19625.8359375,19625.8359375,0
2020-12-01,17751.02529296875,18802.998046875,18802.998046875,18802.998046875,49633656832.0,0,13710.4990234375,5915.3369140625,1051.9727539062515,18802.998046875,19625.8359375,0
2020-12-02,17897.2626953125,19201.091796875,19201.091796875,19201.091796875,37387698176.0,0,13710.4990234375,5915.3369140625,1303.8291015625,19201.091796875,19625.8359375,0
2020-12-03,18053.6421875,19445.3984375,19445.3984375,19445.3984375,31930316800.0,0,13710.4990234375,5915.3369140625,1391.7562499999985,19445.3984375,19625.8359375,0
2020-12-04,18185.22353515625,18699.765625,18699.765625,18699.765625,33872388096.0,0,13710.4990234375,5915.3369140625,514.5420898437515,18699.765625,19625.8359375,0
2020-12-05,18345.1556640625,19154.23046875,19154.23046875,19154.23046875,27242455039.999996,0,13222.694824218801,6403.1411132812,809.0748046875015,19154.23046875,19625.8359375,0
2020-12-06,18467.671875,19166.435546875,19166.435546875,19166.435546875,23538208768.0,0,13204.130371093801,6421.7055664062,698.763671875,19166.435546875,19625.8359375,0
2020-12-07,18544.98310546875,19191.630859375,19191.630859375,19191.630859375,26896357376.0,0,12996.404296875,6629.431640625,646.6477539062507,19191.630859375,19625.8359375,0
2020-12-08,18570.8400390625,18321.14453125,18321.14453125,18321.14453125,31692288000.0,0,12996.404296875,6629.431640625,-249.69550781249927,18321.14453125,19625.8359375,0
2020-12-09,18607.68134765625,18553.916015625,18553.916015625,18553.916015625,34420371456.0,0,12996.404296875,6629.431640625,-53.76533203124927,18553.916015625,19625.8359375,0
2020-12-10,18589.865234375,18264.9921875,18264.9921875,18264.9921875,25547132928.0,0,12996.404296875,6629.431640625,-324.873046875,18264.9921875,19625.8359375,0
2020-12-11,18560.698828125,18058.904296875,18058.904296875,18058.904296875,27919640576.0,0,12996.404296875,6629.431640625,-501.79453125000146,18058.904296875,19625.8359375,1
2020-12-12,18582.38154296875,18803.65625,18803.65625,18803.65625,21752580096.0,0,12996.404296875,6629.431640625,221.27470703125073,18803.65625,19625.8359375,0
2020-12-13,18621.29462890625,19142.3828125,19142.3828125,19142.3828125,25450469376.0,0,12996.404296875,6629.431640625,521.0881835937507,19142.3828125,19625.8359375,0
2020-12-14,18628.25361328125,19246.64453125,19246.64453125,19246.64453125,22473998336.0,0,12996.404296875,6629.431640625,618.3909179687507,19246.64453125,19625.8359375,0
2020-12-15,18662.5013671875,19417.076171875,19417.076171875,19417.076171875,26741983232.0,0,12996.404296875,6629.431640625,754.5748046875015,19417.076171875,19625.8359375,0
2020-12-16,18870.50009765625,21310.59765625,21310.59765625,21310.59765625,44409012224.0,0,14681.166015625,6629.431640625,2440.0975585937485,21310.59765625,21310.59765625,0
2020-12-17,19155.3380859375,22805.162109375,22805.162109375,22805.162109375,71378608128.0,0,16175.73046875,6629.431640625,3649.8240234375007,22805.162109375,22805.162109375,0
2020-12-18,19426.3654296875,23137.9609375,23137.9609375,23137.9609375,40387895296.0,0,16508.529296875,6629.431640625,3711.5955078125007,23137.9609375,23137.9609375,0
2020-12-19,19710.9828125,23869.83203125,23869.83203125,23869.83203125,38487547904.0,0,17240.400390625,6629.431640625,4158.8492187500015,23869.83203125,23869.83203125,0
2020-12-20,19903.55576171875,23477.294921875,23477.294921875,23477.294921875,37844230144.0,0,17240.400390625,6629.431640625,3573.7391601562485,23477.294921875,23869.83203125,0
2020-12-21,20153.1453125,23794.7890625,23794.7890625,23794.7890625,45852712960.0,0,17240.400390625,6629.431640625,3641.6437499999993,23794.7890625,23869.83203125,0
2020-12-22,20336.51025390625,22868.390625,22868.390625,22868.390625,51486633984.0,0,17027.7934570312,6842.0385742188,2531.88037109375,22868.390625,23869.83203125,0
2020-12-23,20529.646875,23308.130859375,23308.130859375,23308.130859375,38733770752.0,0,17027.7934570312,6842.0385742188,2778.4839843750015,23308.130859375,23869.83203125,0
